GENE	REALFC	PVAL	LOG2FC	LOGPVAL	DEG
Gnb2l1_uc007ipa.1	1.91704392264	0.0750745482151	0.938883391908	1.12450727263	0
Rnf208_uc012bru.1	1.30541587662	1.0	0.384509490751	1.7357894398e-15	0
Auh_uc007qnd.1	0.571297846153	8.42889191777e-09	-0.807685004053	8.07422951501	1
Vip_uc007egk.1	0.650093896796	1.0	-0.621279984963	3.03763151964e-15	0
Zscan12_uc007pqd.1	0.371689888498	4.82502926502e-13	-1.42782865342	12.3165000482	1
Rarres1_uc008plo.2	0.32237063408	3.50382224719e-05	-1.6332077654	4.45545793419	1
Rab2b_uc007tox.2	0.7798277834	0.466454514658	-0.358772539459	0.331190699176	0
Zswim6_uc007ruo.2	3.13935683901	0.127563928052	1.65046902402	0.894272116075	0
Rd3_uc007edd.2	0.867163172758	1.0	-0.205624606194	1.7357894398e-15	0
Meis2_uc008lqs.2	0.320928135333	1.11022302463e-16	-1.63967782061	15.9545897702	1
Crhr2_uc009caj.3	8.06777735454	0.327595567548	3.01217127062	0.484661982988	0
Nptxr_uc007wul.2	0.633069532415	1e-17	-0.659564129892	17.0	1
Mvp_uc009jtw.2	1.80770303066	0.00895071177682	0.854157691369	2.04814242743	1
Rspo1_uc008urn.1	0.491728941179	0.00471342124492	-1.02406482603	2.32666374501	1
Xylt1_uc009jjl.1	24.0299281653	0.00434108039576	4.58676043059	2.36240217106	1
Tyk2_uc009oke.1	2.54430581686	0.000860839675194	1.34727208805	3.06507772504	1
Fbxl21_uc007qsp.1	0.27530413384	0.000229061300523	-1.86090182195	3.64004827785	1
Gas6_uc009kya.1	0.59607310336	1.06716573356e-08	-0.746438818918	7.9717681283	1
Gpr45_uc007avc.2	2.29867107926	1.0	1.20080004315	5.20736831939e-15	0
Siglech_uc009hcy.1	0.458808666635	1.0	-1.12403545159	1.82402540299e-13	0
Casq2_uc008qrr.3	0.416084207789	0.00736865809382	-1.26505256204	2.1326115943	1
Hist1h2bn_uc007prh.1	137.514193765	1.0	7.10343672636	1.99615785577e-14	0
EF651841_uc007scs.1	0.0262779589289	1.0	-5.25000296729	1.38863155184e-14	0
Klhl33_uc011zjz.1	0.892823813327	0.803048179591	-0.163552587758	0.0952583980554	0
Itgb4_uc007mjf.1	3.02284212499	8.16039242846e-08	1.59590563281	7.08828895578	1
Yipf1_uc008tzr.2	1.13714515532	0.920741742652	0.185416424415	0.0358621672726	0
Dtwd2_uc008ewl.2	0.743476405704	1.0	-0.42764113595	2.99423678365e-14	0
9130011E15Rik_uc008hrv.1	0.956446878451	0.91724580265	-0.0642432521109	0.037514266915	0
Calcoco2_uc033fzk.1	1.18711638204	1.0	0.247461380269	3.90552623954e-15	0
Zdhhc9_uc009tbx.2	2.55409296049	0.000424918385585	1.3528110353	3.37169447723	1
C2_uc008cdz.2	0.140024961416	1e-17	-2.83624406413	17.0	1
Rhd_uc008vft.2	864.456172615	0.999999990813	9.75564901176	3.98975399394e-09	0
Slc25a1_uc007ymp.2	0.687437865991	0.000545937499337	-0.540698773331	3.26285707386	1
Ddx19a_uc009nll.2	1.2498527453	0.589582756444	0.321758129978	0.229455226795	0
Bola3_uc009cnh.1	0.544247522943	0.0255269721176	-0.877665158659	1.59300069599	1
Kif14_uc007cuv.1	36.5245403218	3.10862446895e-15	5.19079421105	14.5074317388	1
Dzip3_uc007zjy.1	0.643427998189	0.240735766169	-0.636149379958	0.618459381699	0
Zfp51_uc008aqv.1	0.574765166581	0.999999999964	-0.798955464415	1.56181029995e-11	0
Kat6b_uc007slf.2	0.919272283052	0.933458904105	-0.121435852277	0.0299047972792	0
Hspa13_uc007zrp.2	0.902369115714	0.917011819364	-0.148210403667	0.037625066673	0
Tceal7_uc009uih.2	30.6236477216	1.0	4.93657423391	1.86597364778e-14	0
Ccdc167_uc008bti.2	1.49559271023	0.0129452512552	0.580717344387	1.8878895159	1
Acox2_uc007sey.2	0.115649161046	1.0	-3.11217329462	2.82065783967e-14	0
Rps18_uc008cak.1	1.36055989617	0.963975027888	0.444200470009	0.0159342165029	0
Grin3a_uc008swe.3	2.40988581828	0.705377657312	1.26896479239	0.151578300636	0
Loxl4_uc008hns.2	1.37661215851	0.0828921246302	0.46112215729	1.0814867287	0
Sult5a1_uc009nuh.2	1.15522569196	1.0	0.208174732904	8.67894719898e-16	0
Fbxl7_uc007vjn.1	1.11504929653	0.925498916861	0.157107493362	0.0336240851787	0
Dopey1_uc009qxd.2	0.787040751806	0.89575400816	-0.345489756605	0.047811239854	0
